run_id,submit_time,rel_date,cr_count,cfd_count,npi_count,reserved_time,completed_time,tests_run
5499,3/7/23 11:45,06/15/23,96,13,12,3/13/23 13:41,3/13/23 15:09,"['script1', 'script4', 'script4', 'script5', 'script4', 'script2', 'script4', 'script10', 'script7', 'script7', 'script6', 'script4', 'script6', 'script8', 'script4', 'script3', 'script7', 'script10', 'script2', 'script2', 'script9', 'script4', 'script7', 'script6', 'script1', 'script9', 'script10', 'script6', 'script3', 'script4', 'script8', 'script9', 'script10', 'script8', 'script9', 'script9', 'script5', 'script4']"
5500,4/8/23 18:28,06/15/23,24,14,13,4/14/23 12:48,4/14/23 14:06,"['script5', 'script4', 'script6', 'script7', 'script2', 'script4', 'script2', 'script2', 'script6', 'script8', 'script9', 'script3', 'script7', 'script8', 'script3', 'script9', 'script5', 'script5', 'script9', 'script7', 'script9', 'script6', 'script6', 'script3', 'script3', 'script1', 'script5', 'script6', 'script10', 'script3', 'script10', 'script8', 'script7', 'script10', 'script7']"
5501,9/5/23 21:08,01/15/24,13,10,13,9/9/23 8:09,9/9/23 9:36,"['script9', 'script2', 'script4', 'script2', 'script3', 'script7', 'script3', 'script8', 'script6', 'script7', 'script10', 'script7', 'script9', 'script9', 'script6', 'script3', 'script10', 'script6', 'script3', 'script6', 'script4']"
5502,11/5/23 6:43,01/15/24,15,13,12,11/9/23 12:51,11/9/23 14:21,"['script7', 'script2', 'script2', 'script8', 'script10', 'script3', 'script7', 'script7', 'script3', 'script5', 'script8', 'script2', 'script9', 'script8', 'script8', 'script1', 'script3', 'script3', 'script3', 'script3', 'script9', 'script3', 'script5', 'script7', 'script4', 'script3']"
5503,9/17/23 0:28,01/15/24,24,15,11,9/20/23 12:29,9/20/23 14:04,"['script10', 'script6', 'script2', 'script10', 'script10', 'script3', 'script7', 'script3', 'script7', 'script1', 'script10', 'script9', 'script6', 'script5', 'script5', 'script5']"
5504,9/22/23 1:38,01/15/24,95,14,15,9/29/23 13:22,9/29/23 15:22,"['script4', 'script4', 'script2', 'script8', 'script8', 'script2', 'script9', 'script3', 'script7', 'script4', 'script7', 'script5', 'script1', 'script4', 'script3', 'script6', 'script8', 'script2', 'script2', 'script3', 'script1', 'script4', 'script6', 'script5', 'script5', 'script6', 'script5', 'script4', 'script1', 'script4', 'script7', 'script10', 'script3', 'script3', 'script4', 'script4', 'script2', 'script3', 'script8', 'script9', 'script2', 'script5']"
5505,6/6/23 20:57,06/15/23,86,15,15,6/9/23 8:53,6/9/23 9:56,"['script10', 'script10', 'script7', 'script4', 'script8', 'script6', 'script2', 'script7', 'script4', 'script6', 'script9', 'script4', 'script4', 'script5', 'script10', 'script9']"
5506,7/9/23 12:41,01/15/24,83,10,10,7/12/23 10:44,7/12/23 11:27,"['script5', 'script7', 'script2', 'script1', 'script9', 'script5', 'script7', 'script9', 'script2', 'script1', 'script4', 'script2', 'script1', 'script6', 'script9', 'script2', 'script8']"
5507,5/31/23 9:53,06/15/23,34,11,15,6/7/23 16:51,6/7/23 18:26,"['script1', 'script10', 'script4', 'script10', 'script6', 'script6', 'script4', 'script1', 'script10', 'script7', 'script9', 'script7', 'script7', 'script6', 'script8', 'script2', 'script7', 'script8', 'script10', 'script6', 'script5', 'script10', 'script3', 'script3', 'script9', 'script5', 'script8', 'script5', 'script6', 'script5', 'script6', 'script2', 'script10', 'script9', 'script6', 'script9']"
5508,7/26/23 12:00,01/15/24,109,14,13,7/27/23 13:43,7/27/23 15:40,"['script1', 'script3', 'script5', 'script9', 'script8', 'script7', 'script2', 'script4', 'script1', 'script2', 'script5']"
5509,3/29/23 4:34,06/15/23,66,11,14,4/1/23 10:55,4/1/23 12:10,"['script3', 'script4', 'script9', 'script4', 'script4', 'script1', 'script6', 'script4', 'script5', 'script7', 'script4', 'script3', 'script2', 'script8', 'script9', 'script5', 'script9', 'script6', 'script2', 'script3', 'script4', 'script8', 'script5', 'script1']"
5510,5/24/23 22:01,06/15/23,101,11,13,5/26/23 8:06,5/26/23 9:17,"['script6', 'script6', 'script9', 'script1', 'script4', 'script3', 'script3', 'script2', 'script9', 'script7', 'script10', 'script8']"
5511,9/30/23 21:03,01/15/24,97,12,12,10/6/23 15:09,10/6/23 16:00,"['script7', 'script1', 'script1', 'script10', 'script3', 'script5', 'script2', 'script8', 'script4', 'script10', 'script10', 'script10', 'script6', 'script3', 'script2', 'script9', 'script6', 'script7', 'script7', 'script4', 'script4', 'script8', 'script2', 'script7', 'script4', 'script5', 'script2', 'script10', 'script5', 'script9', 'script2']"
5512,6/2/23 18:34,06/15/23,115,12,15,6/9/23 14:41,6/9/23 16:14,"['script10', 'script2', 'script8', 'script9', 'script10', 'script1', 'script9', 'script10', 'script3', 'script3', 'script10', 'script7', 'script10', 'script7', 'script9', 'script2', 'script4', 'script1', 'script5', 'script3', 'script2', 'script6', 'script9', 'script1', 'script1', 'script2', 'script8', 'script3', 'script6', 'script4', 'script8', 'script2', 'script7', 'script6', 'script10', 'script8', 'script7', 'script9', 'script10', 'script2', 'script9']"
5513,4/21/23 23:58,06/15/23,108,12,15,4/23/23 8:17,4/23/23 8:53,"['script10', 'script1', 'script5', 'script8', 'script7', 'script2', 'script5', 'script1', 'script2', 'script6']"
5514,8/6/23 1:38,01/15/24,90,11,13,8/13/23 8:42,8/13/23 10:20,"['script3', 'script6', 'script5', 'script4', 'script4', 'script8', 'script6', 'script3', 'script2', 'script6', 'script1', 'script1', 'script3', 'script8', 'script10', 'script8', 'script3', 'script7', 'script6', 'script1', 'script1', 'script4', 'script10', 'script10', 'script4', 'script3', 'script5', 'script10', 'script3', 'script3', 'script3', 'script2', 'script8', 'script8', 'script2']"
5515,7/13/23 6:48,01/15/24,107,13,12,7/16/23 11:02,7/16/23 11:45,"['script8', 'script4', 'script7', 'script9', 'script8', 'script9', 'script3', 'script9', 'script3', 'script8', 'script3', 'script7', 'script1', 'script6', 'script9', 'script3', 'script9', 'script3', 'script3', 'script4']"
5516,2/7/23 8:47,06/15/23,36,14,11,2/11/23 15:11,2/11/23 16:42,"['script8', 'script8', 'script5', 'script8', 'script1', 'script8', 'script2', 'script10', 'script9', 'script9', 'script10', 'script10', 'script7', 'script2', 'script7', 'script3', 'script6', 'script7', 'script8', 'script9', 'script10', 'script6', 'script9', 'script2', 'script8', 'script9', 'script8', 'script6', 'script3', 'script5', 'script2']"
5517,8/24/23 2:36,01/15/24,94,12,14,8/29/23 11:12,8/29/23 12:05,"['script2', 'script6', 'script2', 'script9', 'script8', 'script4', 'script8', 'script2', 'script2', 'script2', 'script8', 'script5', 'script9', 'script9', 'script2', 'script4', 'script5', 'script4', 'script5', 'script1', 'script3', 'script6', 'script6', 'script8', 'script6', 'script7']"
5518,10/2/23 5:30,01/15/24,48,14,10,10/3/23 13:45,10/3/23 14:23,"['script2', 'script9', 'script2', 'script2', 'script9', 'script3', 'script6', 'script4', 'script3', 'script6']"
5519,3/5/23 0:38,06/15/23,78,11,13,3/8/23 16:17,3/8/23 18:10,"['script5', 'script8', 'script5', 'script10', 'script8', 'script4', 'script2', 'script2', 'script10', 'script6', 'script2', 'script8', 'script8', 'script10', 'script3', 'script1']"
5520,10/31/23 2:29,01/15/24,44,12,10,11/6/23 15:09,11/6/23 16:40,"['script8', 'script4', 'script10', 'script7', 'script9', 'script3', 'script5', 'script10', 'script3', 'script10', 'script2', 'script5', 'script3', 'script6', 'script2', 'script3', 'script4', 'script7', 'script5', 'script9', 'script3', 'script4', 'script4', 'script1', 'script5', 'script6', 'script10', 'script10', 'script6', 'script6', 'script3', 'script10', 'script3', 'script7', 'script1']"
5521,10/27/23 10:51,01/15/24,95,15,14,10/31/23 15:27,10/31/23 17:10,"['script4', 'script2', 'script9', 'script9', 'script9', 'script10', 'script3', 'script8', 'script7', 'script2', 'script5', 'script1', 'script3', 'script8', 'script6', 'script1', 'script9', 'script6', 'script1', 'script2', 'script7', 'script3', 'script7', 'script9', 'script7', 'script8']"
5522,3/25/23 16:18,06/15/23,71,13,12,3/30/23 16:31,3/30/23 17:34,"['script1', 'script2', 'script3', 'script2', 'script1', 'script8', 'script10', 'script5', 'script8', 'script9', 'script5', 'script1', 'script6', 'script7', 'script7', 'script2', 'script7', 'script3', 'script6', 'script6', 'script2', 'script9', 'script8']"
5523,11/8/23 11:09,01/15/24,43,14,10,11/10/23 8:34,11/10/23 9:06,"['script4', 'script10', 'script4', 'script9', 'script1', 'script7', 'script1', 'script5']"
5524,8/19/23 11:57,01/15/24,64,10,11,8/22/23 11:16,8/22/23 12:38,"['script9', 'script4', 'script10', 'script7', 'script5', 'script9', 'script5', 'script3', 'script9', 'script2', 'script8', 'script8', 'script1', 'script6', 'script3', 'script6', 'script8', 'script6']"
5525,7/5/23 18:25,01/15/24,61,12,15,7/9/23 16:46,7/9/23 18:37,"['script7', 'script4', 'script7', 'script7', 'script8', 'script6', 'script2', 'script10', 'script10', 'script1', 'script3', 'script6', 'script2', 'script7', 'script10', 'script4', 'script2', 'script2', 'script2', 'script9', 'script8', 'script1', 'script2']"
5526,10/24/23 14:42,01/15/24,15,11,13,10/31/23 14:16,10/31/23 14:47,"['script9', 'script3', 'script7', 'script5', 'script4', 'script8', 'script4', 'script4', 'script6', 'script4', 'script6', 'script6', 'script9', 'script7', 'script1', 'script7', 'script6', 'script9', 'script9', 'script3', 'script2', 'script1', 'script4', 'script10', 'script1', 'script10', 'script7', 'script6', 'script8', 'script9', 'script2', 'script2', 'script7', 'script4', 'script10', 'script4', 'script5']"
5527,5/13/23 15:22,06/15/23,46,10,11,5/16/23 10:11,5/16/23 12:06,"['script8', 'script6', 'script7', 'script2', 'script1', 'script3', 'script3', 'script7', 'script4', 'script2', 'script4', 'script10', 'script5', 'script9']"
5528,1/22/23 3:48,06/15/23,67,14,15,1/28/23 12:57,1/28/23 13:55,"['script9', 'script10', 'script7', 'script10', 'script8', 'script10', 'script8', 'script3', 'script4', 'script1', 'script6', 'script5', 'script4', 'script4', 'script8', 'script5', 'script3', 'script5', 'script5', 'script4', 'script10', 'script1', 'script7', 'script7', 'script9', 'script8', 'script9', 'script8', 'script6', 'script7', 'script7', 'script10', 'script3', 'script3', 'script9', 'script10', 'script5']"
5529,10/3/23 20:45,01/15/24,18,10,11,10/8/23 10:02,10/8/23 10:41,"['script6', 'script2', 'script4', 'script7', 'script10', 'script8', 'script10', 'script1', 'script10', 'script8', 'script1', 'script3', 'script9', 'script3', 'script6', 'script7', 'script7', 'script9', 'script2', 'script9', 'script10', 'script1', 'script3', 'script9', 'script4']"
5530,9/28/23 19:16,01/15/24,63,12,11,9/29/23 12:10,9/29/23 12:58,"['script8', 'script3', 'script3', 'script2', 'script6']"
5531,10/8/23 4:55,01/15/24,62,15,10,10/15/23 10:58,10/15/23 12:45,"['script4', 'script7', 'script5', 'script10', 'script9', 'script3', 'script9', 'script6', 'script3', 'script1', 'script5', 'script7', 'script7', 'script6', 'script8', 'script5', 'script6', 'script2', 'script2', 'script4', 'script3', 'script8', 'script3', 'script5', 'script2', 'script4', 'script4', 'script8', 'script9', 'script4', 'script1', 'script7', 'script2', 'script6', 'script9', 'script1', 'script7', 'script6', 'script7']"
5532,5/17/23 19:26,06/15/23,105,14,12,5/21/23 8:55,5/21/23 9:50,"['script4', 'script1', 'script9', 'script4', 'script4', 'script6', 'script2', 'script1', 'script9', 'script9', 'script5', 'script5', 'script5', 'script1', 'script5', 'script4', 'script10', 'script6', 'script3', 'script4', 'script1']"
5533,8/16/23 12:18,01/15/24,114,13,10,8/22/23 16:49,8/22/23 18:21,"['script10', 'script3', 'script1', 'script5', 'script10', 'script7', 'script7', 'script6', 'script5', 'script4', 'script2', 'script2', 'script5', 'script3', 'script1', 'script9', 'script6', 'script10', 'script10', 'script4', 'script10', 'script7', 'script5', 'script5', 'script6', 'script7', 'script10', 'script5', 'script7', 'script2', 'script6', 'script2', 'script7', 'script3', 'script3', 'script9', 'script5', 'script1', 'script10']"
5534,10/31/23 21:30,01/15/24,43,13,10,11/7/23 11:28,11/7/23 13:06,"['script1', 'script4', 'script1', 'script6', 'script8', 'script2', 'script9', 'script1', 'script6', 'script6', 'script7', 'script8', 'script7', 'script10', 'script1', 'script5', 'script3', 'script10', 'script4', 'script2', 'script5', 'script9', 'script7', 'script10', 'script4', 'script5', 'script2', 'script8', 'script9', 'script10', 'script6', 'script1', 'script7', 'script5', 'script5', 'script3', 'script4', 'script5', 'script3', 'script2']"
5535,3/6/23 21:58,06/15/23,31,11,14,3/12/23 15:36,3/12/23 16:08,"['script2', 'script4', 'script9', 'script2', 'script2', 'script3', 'script1', 'script4', 'script5', 'script8', 'script8', 'script4', 'script9', 'script5', 'script10', 'script7', 'script9', 'script2', 'script10', 'script3', 'script7', 'script2', 'script2', 'script1', 'script2', 'script3', 'script1', 'script4', 'script4', 'script7', 'script7', 'script4', 'script7', 'script6']"
5536,10/28/23 23:49,01/15/24,51,12,10,11/3/23 13:30,11/3/23 14:29,"['script4', 'script10', 'script9', 'script1', 'script3', 'script1', 'script2', 'script7', 'script1', 'script2', 'script3', 'script4', 'script6', 'script7', 'script5', 'script8', 'script3', 'script7', 'script2', 'script5', 'script5', 'script8', 'script10', 'script8', 'script9', 'script6', 'script5', 'script10', 'script10', 'script5', 'script6', 'script10']"
5537,3/15/23 7:52,06/15/23,51,13,11,3/18/23 10:16,3/18/23 11:28,"['script5', 'script1', 'script7', 'script3', 'script5', 'script10', 'script6', 'script2', 'script2', 'script8', 'script1', 'script6', 'script6', 'script7', 'script6', 'script2', 'script9', 'script8', 'script4', 'script3', 'script8', 'script2']"
5538,10/1/23 0:12,01/15/24,56,15,14,10/3/23 8:37,10/3/23 9:37,"['script4', 'script4', 'script6', 'script6', 'script6', 'script8', 'script5', 'script5', 'script10', 'script7', 'script6', 'script4', 'script10', 'script10', 'script2', 'script7', 'script3', 'script6', 'script5', 'script5']"
5539,10/16/23 1:55,01/15/24,24,11,15,10/19/23 12:21,10/19/23 13:03,"['script5', 'script6', 'script1', 'script9', 'script4', 'script1', 'script10', 'script2', 'script3', 'script2', 'script6', 'script5', 'script1', 'script7', 'script6', 'script10', 'script10']"
5540,8/8/23 16:19,01/15/24,116,14,14,8/10/23 8:28,8/10/23 9:56,"['script5', 'script4', 'script7', 'script2', 'script10', 'script9', 'script9']"
5541,9/6/23 10:22,01/15/24,59,14,15,9/7/23 9:37,9/7/23 11:21,"['script3', 'script10', 'script2', 'script7', 'script7', 'script10', 'script1', 'script10', 'script7']"
5542,7/1/23 22:07,01/15/24,72,11,12,7/4/23 8:08,7/4/23 9:35,"['script2', 'script1', 'script2', 'script2', 'script10', 'script9', 'script5', 'script2', 'script4', 'script9', 'script7', 'script9', 'script3', 'script8']"
5543,9/5/23 0:56,01/15/24,76,10,10,9/7/23 8:58,9/7/23 9:42,"['script7', 'script10', 'script1', 'script2', 'script10', 'script4', 'script8', 'script7', 'script10', 'script1', 'script7', 'script4', 'script4', 'script8']"
5544,1/11/23 2:29,06/15/23,18,14,15,1/14/23 14:37,1/14/23 16:33,"['script2', 'script10', 'script9', 'script3', 'script4', 'script5', 'script9', 'script7', 'script6', 'script5', 'script10', 'script4', 'script7', 'script4', 'script4', 'script9', 'script6', 'script7', 'script6', 'script2', 'script8', 'script4', 'script10']"
5545,5/19/23 9:22,06/15/23,10,14,12,5/20/23 15:30,5/20/23 17:03,"['script9', 'script1', 'script4', 'script1', 'script10', 'script6', 'script1']"
5546,10/13/23 20:32,01/15/24,35,13,10,10/20/23 10:04,10/20/23 10:41,"['script2', 'script7', 'script2', 'script1', 'script4', 'script6', 'script7', 'script3', 'script6', 'script7', 'script1', 'script8', 'script1', 'script7', 'script6', 'script5', 'script3', 'script6', 'script10', 'script1', 'script8', 'script8', 'script2', 'script2', 'script6', 'script10', 'script6', 'script9', 'script3', 'script7', 'script4', 'script6', 'script5', 'script10', 'script2', 'script2', 'script3']"
5547,2/20/23 10:37,06/15/23,91,12,13,2/22/23 16:12,2/22/23 16:43,"['script1', 'script9', 'script4', 'script9', 'script2', 'script8', 'script8', 'script4', 'script3', 'script3', 'script2', 'script3', 'script3', 'script5', 'script4', 'script10', 'script10']"
5548,6/24/23 16:36,06/15/23,52,10,10,6/26/23 13:24,6/26/23 15:07,"['script10', 'script10', 'script9', 'script10', 'script6', 'script10', 'script2', 'script1', 'script4', 'script4', 'script3']"
5549,8/25/23 14:42,01/15/24,120,13,15,8/30/23 13:38,8/30/23 15:37,"['script7', 'script10', 'script8', 'script6', 'script9', 'script5', 'script3', 'script5', 'script5', 'script3', 'script6', 'script7', 'script2', 'script10', 'script10', 'script2', 'script5', 'script2', 'script6', 'script8', 'script2', 'script8', 'script6', 'script4', 'script4', 'script6', 'script5']"
5550,6/1/23 15:12,06/15/23,12,12,14,6/6/23 14:33,6/6/23 15:14,"['script4', 'script5', 'script1', 'script5', 'script10', 'script8', 'script8', 'script4', 'script7', 'script6', 'script10', 'script4', 'script3', 'script4', 'script5', 'script6', 'script6', 'script7', 'script8', 'script3', 'script6', 'script8', 'script10', 'script5', 'script6', 'script6', 'script3', 'script2', 'script5', 'script3', 'script3']"
